OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating,OrderYear,OrderMonth,OrderMonthName,TotalCost,Profit,ProfitMarginPct
ORD103539,2024-02-10,Sports,Cricket Bat,West,Online,Credit Card,2,431.16,314.17,862.32,62,1,2024,2,February,628.34,233.98,27.13
ORD109924,2023-05-30,Beauty,Sunscreen,West,In-Store,Net Banking,10,142.24,73.21,1422.4,42,3,2023,5,May,732.1,690.3,48.53
ORD104015,2023-01-20,Home & Kitchen,Table Lamp,East,Online,Credit Card,1,335.79,158.83,335.79,45,5,2023,1,January,158.83,176.96,52.7
ORD108148,2024-07-07,Beauty,Face Serum,East,In-Store,Credit Card,9,364.48,151.5,3280.32,68,1,2024,7,July,1363.5,1916.82,58.43
ORD102782,2024-09-03,Clothing,Cotton T-Shirt,West,Online,Debit Card,4,130.43,78.52,521.72,38,2,2024,9,September,314.08,207.64,39.8
ORD110065,2024-02-15,Electronics,Laptop Stand,East,In-Store,Upi,3,85.05,37.78,255.15,29,1,2024,2,February,113.34,141.81,55.58
ORD109660,2024-04-29,Toys,Puzzle Set,North,In-Store,Upi,2,328.02,138.14,656.04,33,4,2024,4,April,276.28,379.76,57.89
ORD108887,2024-12-25,Electronics,Usb-C Hub,West,Online,Debit Card,2,125.8,87.45,251.6,51,1,2024,12,December,174.9,76.7,30.48
ORD108780,2023-12-14,Toys,Building Blocks,North,Online,Credit Card,10,104.84,145.92,1048.4,28,2,2023,12,December,1459.2,-410.8,-39.18
ORD109332,2023-11-27,Beauty,Lipstick,West,In-Store,Upi,6,13.19,5.92,79.14,43,4,2023,11,November,35.52,43.62,55.12
ORD108049,2024-10-31,Sports,Resistance Bands,West,In-Store,Cash,9,169.46,107.0,1525.14,34,4,2024,10,October,963.0,562.14,36.86
ORD100176,2023-11-26,Clothing,Summer Dress,South,In-Store,Debit Card,9,68.38,31.51,615.42,42,5,2023,11,November,283.59,331.83,53.92
ORD107708,2023-10-22,Clothing,Denim Jacket,West,Online,Upi,2,393.6,233.43,787.2,44,5,2023,10,October,466.86,320.34,40.69
ORD105806,2023-03-28,Toys,Action Figure,South,Online,Cash,6,217.5,157.84,1305.0,50,3,2023,3,March,947.04,357.96,27.43
ORD104794,2023-11-28,Toys,Puzzle Set,East,In-Store,Credit Card,9,6.81,4.79,61.29,46,3,2023,11,November,43.11,18.18,29.66
ORD105004,2024-09-24,Beauty,Face Serum,North,In-Store,Net Banking,2,177.92,131.2,355.84,22,1,2024,9,September,262.4,93.44,26.26
ORD105627,2024-11-22,Beauty,Perfume,Central,In-Store,Credit Card,3,164.8,77.06,494.4,34,2,2024,11,November,231.18,263.22,53.24
ORD107805,2024-07-02,Sports,Dumbbell Set,East,In-Store,Cash,4,41.63,25.47,166.52,49,5,2024,7,July,101.88,64.64,38.82
ORD108834,2024-07-02,Beauty,Lipstick,Central,Online,Debit Card,10,288.78,154.24,2887.8,24,5,2024,7,July,1542.4,1345.4,46.59
ORD100457,2024-04-21,Beauty,Sunscreen,North,Online,Net Banking,5,305.91,215.96,1529.55,67,2,2024,4,April,1079.8,449.75,29.4
ORD103795,2024-10-11,Home & Kitchen,Bedsheet Set,North,Online,Cash,10,373.15,228.08,3731.5,40,5,2024,10,October,2280.8,1450.7,38.88
ORD102101,2024-03-06,Beauty,Shampoo,East,In-Store,Cash,6,199.46,94.12,1196.76,41,2,2024,3,March,564.72,632.04,52.81
ORD107905,2023-11-17,Electronics,Laptop Stand,East,Online,Net Banking,9,379.14,145.92,3412.26,43,3,2023,11,November,1313.28,2098.98,61.51
ORD103520,2024-05-18,Beauty,Face Serum,Central,In-Store,Cash,2,86.94,48.78,173.88,25,3,2024,5,May,97.56,76.32,43.89
ORD104213,2023-04-15,Sports,Yoga Mat,West,Online,Cash,8,497.78,201.84,3982.24,49,1,2023,4,April,1614.72,2367.52,59.45
ORD106710,2024-10-23,Electronics,Smartwatch,East,Online,Upi,6,466.24,289.14,2797.44,56,4,2024,10,October,1734.84,1062.6,37.98
ORD104903,2023-05-31,Sports,Football,North,Online,Debit Card,6,376.4,233.07,2258.4,50,2,2023,5,May,1398.42,859.98,38.08
ORD108166,2023-06-10,Sports,Dumbbell Set,West,In-Store,Credit Card,5,446.0,293.52,2230.0,24,4,2023,6,June,1467.6,762.4,34.19
ORD110339,2023-01-15,Beauty,Sunscreen,North,Online,Net Banking,6,328.87,169.7,1973.22,29,2,2023,1,January,1018.2,955.02,48.4
ORD109257,2023-10-23,Beauty,Lipstick,West,Online,Cash,4,434.7,340.75,1738.8,42,4,2023,10,October,1363.0,375.8,21.61
ORD110336,2024-03-15,Clothing,Running Shoes,West,Online,Upi,10,186.25,136.16,1862.5,25,3,2024,3,March,1361.6,500.9,26.89
ORD102064,2024-10-19,Sports,Cricket Bat,North,In-Store,Upi,2,84.69,52.95,169.38,51,4,2024,10,October,105.9,63.48,37.48
ORD110328,2023-11-03,Toys,Board Game,South,Online,Net Banking,2,292.85,222.09,585.7,63,4,2023,11,November,444.18,141.52,24.16
ORD103150,2023-02-06,Beauty,Face Serum,West,Online,Net Banking,10,296.0,177.77,2960.0,51,4,2023,2,February,1777.7,1182.3,39.94
ORD103427,2023-03-14,Toys,Building Blocks,Central,Online,Upi,4,418.45,222.13,1673.8,30,3,2023,3,March,888.52,785.28,46.92
ORD107383,2023-10-25,Home & Kitchen,Table Lamp,Central,Online,Debit Card,4,155.14,101.68,620.56,44,3,2023,10,October,406.72,213.84,34.46
ORD101238,2023-05-25,Beauty,Shampoo,South,In-Store,Credit Card,5,236.5,153.19,1182.5,19,2,2023,5,May,765.95,416.55,35.23
ORD101062,2023-07-31,Clothing,Denim Jacket,East,Online,Debit Card,8,480.66,145.92,3845.28,18,5,2023,7,July,1167.36,2677.92,69.64
ORD100261,2024-11-07,Sports,Yoga Mat,East,In-Store,Upi,8,203.38,126.88,1627.04,51,4,2024,11,November,1015.04,612.0,37.61
ORD100935,2023-02-24,Toys,Rc Car,East,Online,Debit Card,5,251.41,228.48,1257.05,24,4,2023,2,February,1142.4,114.65,9.12
ORD107599,2024-07-09,Clothing,Denim Jacket,East,In-Store,Cash,1,240.35,135.39,240.35,46,3,2024,7,July,135.39,104.96,43.67
ORD101357,2023-08-01,Clothing,Wool Sweater,North,Online,Debit Card,2,178.22,127.07,356.44,33,4,2023,8,August,254.14,102.3,28.7
ORD107980,2024-01-20,Home & Kitchen,Blender,South,In-Store,Debit Card,3,232.97,154.05,698.91,43,5,2024,1,January,462.15,236.76,33.88
ORD102209,2024-10-06,Toys,Action Figure,South,In-Store,Debit Card,1,261.61,116.43,261.61,33,2,2024,10,October,116.43,145.18,55.49
ORD104824,2023-07-18,Sports,Yoga Mat,West,In-Store,Credit Card,10,53.98,36.33,539.8,30,2,2023,7,July,363.3,176.5,32.7
ORD110145,2023-02-03,Electronics,Smartwatch,North,In-Store,Credit Card,3,141.89,92.52,425.67,41,3,2023,2,February,277.56,148.11,34.79
ORD100183,2023-09-07,Sports,Yoga Mat,East,In-Store,Upi,10,437.42,336.09,4374.2,40,1,2023,9,September,3360.9,1013.3,23.17
ORD104733,2023-05-04,Home & Kitchen,Storage Boxes,North,Online,Debit Card,4,251.8,119.92,1007.2,24,1,2023,5,May,479.68,527.52,52.37
ORD101066,2023-06-21,Clothing,Wool Sweater,North,Online,Net Banking,6,20.71,11.79,124.26,40,5,2023,6,June,70.74,53.52,43.07
ORD101618,2023-08-20,Toys,Puzzle Set,West,In-Store,Debit Card,6,152.44,108.54,914.64,19,4,2023,8,August,651.24,263.4,28.8
ORD103430,2023-01-29,Sports,Football,North,In-Store,Credit Card,6,451.32,345.8,2707.92,29,4,2023,1,January,2074.8,633.12,23.38
ORD109497,2023-06-14,Clothing,Running Shoes,South,In-Store,Cash,3,159.23,121.76,477.69,39,5,2023,6,June,365.28,112.41,23.53
ORD102356,2024-02-07,Electronics,Wireless Mouse,West,Online,Cash,1,181.97,92.98,181.97,54,3,2024,2,February,92.98,88.99,48.9
ORD107420,2023-10-11,Electronics,Usb-C Hub,West,In-Store,Upi,1,230.45,135.35,230.45,20,3,2023,10,October,135.35,95.1,41.27
ORD103940,2024-01-21,Beauty,Sunscreen,East,In-Store,Cash,6,313.51,208.96,1881.06,20,4,2024,1,January,1253.76,627.3,33.35
ORD105583,2023-09-07,Electronics,Laptop Stand,West,In-Store,Cash,6,100.3,63.79,601.8,46,4,2023,9,September,382.74,219.06,36.4
ORD110279,2023-12-17,Home & Kitchen,Storage Boxes,North,In-Store,Cash,3,342.13,222.82,1026.39,57,5,2023,12,December,668.46,357.93,34.87
ORD108092,2023-03-19,Electronics,Laptop Stand,East,In-Store,Debit Card,6,137.76,56.67,826.56,41,1,2023,3,March,340.02,486.54,58.86
ORD106180,2024-07-11,Toys,Building Blocks,North,Online,Net Banking,5,161.32,76.45,806.6,40,4,2024,7,July,382.25,424.35,52.61
ORD101167,2023-08-25,Home & Kitchen,Storage Boxes,East,In-Store,Upi,6,130.16,82.14,780.96,21,1,2023,8,August,492.84,288.12,36.89
ORD106936,2023-10-15,Clothing,Summer Dress,West,In-Store,Debit Card,3,412.31,206.95,1236.93,48,4,2023,10,October,620.85,616.08,49.81
ORD108896,2024-01-30,Electronics,Smartwatch,Central,Online,Credit Card,3,314.59,130.81,943.77,31,1,2024,1,January,392.43,551.34,58.42
ORD102633,2023-10-06,Beauty,Shampoo,South,Online,Upi,5,234.46,137.89,1172.3,42,3,2023,10,October,689.45,482.85,41.19
ORD103248,2024-09-10,Home & Kitchen,Table Lamp,East,Online,Cash,2,430.57,292.82,861.14,64,1,2024,9,September,585.64,275.5,31.99
ORD110090,2024-02-19,Electronics,Laptop Stand,North,Online,Cash,8,387.76,267.22,3102.08,33,4,2024,2,February,2137.76,964.32,31.09
ORD101887,2023-08-14,Sports,Dumbbell Set,South,Online,Upi,3,131.06,78.06,393.18,21,3,2023,8,August,234.18,159.0,40.44
ORD102835,2024-11-24,Clothing,Denim Jacket,West,In-Store,Net Banking,5,247.15,143.37,1235.75,37,2,2024,11,November,716.85,518.9,41.99
ORD102104,2023-07-20,Home & Kitchen,Bedsheet Set,West,Online,Upi,2,428.68,246.01,857.36,31,4,2023,7,July,492.02,365.34,42.61
ORD102134,2024-11-10,Clothing,Wool Sweater,West,In-Store,Upi,10,422.06,229.97,4220.6,33,4,2024,11,November,2299.7,1920.9,45.51
ORD103893,2023-01-25,Sports,Football,Central,In-Store,Upi,9,406.67,297.44,3660.03,40,1,2023,1,January,2676.96,983.07,26.86
ORD105156,2024-03-19,Beauty,Perfume,South,Online,Upi,4,453.6,335.75,1814.4,44,3,2024,3,March,1343.0,471.4,25.98
ORD103026,2023-11-14,Clothing,Summer Dress,Central,In-Store,Credit Card,4,32.59,20.52,130.36,37,4,2023,11,November,82.08,48.28,37.04
ORD108831,2023-10-31,Clothing,Denim Jacket,North,Online,Upi,10,103.68,75.79,1036.8,21,4,2023,10,October,757.9,278.9,26.9
ORD103612,2023-06-11,Sports,Yoga Mat,West,In-Store,Cash,7,70.63,39.41,494.41,32,3,2023,6,June,275.87,218.54,44.2
ORD106690,2024-08-19,Beauty,Shampoo,East,In-Store,Credit Card,6,342.65,245.39,2055.9,67,3,2024,8,August,1472.34,583.56,28.38
ORD106997,2024-02-16,Sports,Yoga Mat,Central,In-Store,Cash,2,498.43,354.69,996.86,38,5,2024,2,February,709.38,287.48,28.84
ORD100872,2024-03-20,Home & Kitchen,Storage Boxes,South,Online,Cash,10,221.12,139.76,2211.2,57,5,2024,3,March,1397.6,813.6,36.79
ORD100977,2024-09-14,Sports,Football,East,Online,Debit Card,3,100.96,75.07,302.88,73,5,2024,9,September,225.21,77.67,25.64
ORD108633,2023-02-05,Electronics,Blender,North,Online,Credit Card,8,290.85,145.92,2326.8,53,4,2023,2,February,1167.36,1159.44,49.83
ORD104388,2024-04-20,Home & Kitchen,Storage Boxes,West,In-Store,Cash,10,491.71,261.36,4917.1,48,1,2024,4,April,2613.6,2303.5,46.85
ORD102666,2024-09-07,Electronics,Usb-C Hub,West,In-Store,Cash,6,261.87,145.92,1571.22,39,1,2024,9,September,875.52,695.7,44.28
ORD105941,2024-11-04,Electronics,Laptop Stand,West,In-Store,Credit Card,9,77.66,40.13,698.94,48,1,2024,11,November,361.17,337.77,48.33
ORD100394,2024-09-15,Beauty,Shampoo,East,In-Store,Upi,6,87.9,38.84,527.4,54,5,2024,9,September,233.04,294.36,55.81
ORD103830,2024-09-12,Toys,Board Game,West,Online,Cash,4,83.06,50.38,332.24,34,3,2024,9,September,201.52,130.72,39.35
ORD107776,2023-01-07,Home & Kitchen,Table Lamp,West,Online,Cash,5,221.22,173.62,1106.1,21,2,2023,1,January,868.1,238.0,21.52
ORD102130,2024-12-19,Electronics,Smartwatch,East,In-Store,Upi,6,410.6,223.34,2463.6,61,5,2024,12,December,1340.04,1123.56,45.61
ORD103101,2023-11-27,Toys,Action Figure,West,In-Store,Upi,7,490.8,262.63,3435.6,41,3,2023,11,November,1838.41,1597.19,46.49
ORD101058,2023-10-17,Beauty,Face Serum,East,In-Store,Net Banking,4,319.79,204.58,1279.16,44,4,2023,10,October,818.32,460.84,36.03
ORD102467,2024-10-13,Clothing,Summer Dress,South,Online,Cash,6,126.59,56.17,759.54,21,3,2024,10,October,337.02,422.52,55.63
ORD109727,2023-08-16,Home & Kitchen,Table Lamp,East,Online,Credit Card,8,52.19,24.78,417.52,42,3,2023,8,August,198.24,219.28,52.52
ORD107376,2024-06-27,Electronics,Building Blocks,West,In-Store,Upi,10,135.57,67.26,1355.7,56,4,2024,6,June,672.6,683.1,50.39
ORD106705,2023-05-31,Electronics,Wireless Mouse,West,In-Store,Net Banking,1,359.61,271.28,359.61,36,3,2023,5,May,271.28,88.33,24.56
ORD101051,2023-09-24,Toys,Action Figure,East,In-Store,Credit Card,3,464.45,358.4,1393.35,21,5,2023,9,September,1075.2,318.15,22.83
ORD100191,2024-07-26,Sports,Yoga Mat,East,In-Store,Upi,2,138.28,76.18,276.56,40,5,2024,7,July,152.36,124.2,44.91
ORD102988,2023-03-13,Toys,Building Blocks,West,In-Store,Net Banking,9,344.75,140.43,3102.75,50,4,2023,3,March,1263.87,1838.88,59.27
ORD102587,2024-01-03,Electronics,Laptop Stand,South,Online,Cash,10,36.7,27.34,367.0,22,5,2024,1,January,273.4,93.6,25.5
ORD104281,2023-01-17,Home & Kitchen,Storage Boxes,West,Online,Cash,10,202.42,141.73,2024.2,48,4,2023,1,January,1417.3,606.9,29.98
ORD104477,2023-05-17,Toys,Rc Car,North,Online,Credit Card,6,394.56,210.58,2367.36,54,4,2023,5,May,1263.48,1103.88,46.63
ORD101615,2024-05-15,Home & Kitchen,Storage Boxes,South,Online,Cash,4,486.06,294.09,1944.24,39,2,2024,5,May,1176.36,767.88,39.5
ORD109542,2024-02-07,Beauty,Perfume,East,Online,Credit Card,8,147.13,116.69,1177.04,25,1,2024,2,February,933.52,243.52,20.69
ORD100505,2023-02-12,Clothing,Denim Jacket,South,Online,Debit Card,2,193.41,145.29,386.82,36,1,2023,2,February,290.58,96.24,24.88
ORD101842,2023-11-20,Sports,Dumbbell Set,North,In-Store,Upi,2,70.57,43.67,141.14,27,3,2023,11,November,87.34,53.8,38.12
ORD108329,2024-11-12,Electronics,Smartwatch,South,In-Store,Debit Card,9,10.6,6.84,95.4,60,2,2024,11,November,61.56,33.84,35.47
ORD105297,2023-05-25,Beauty,Lipstick,North,Online,Upi,8,302.77,212.33,2422.16,40,1,2023,5,May,1698.64,723.52,29.87
ORD109898,2024-09-11,Beauty,Shampoo,East,Online,Cash,4,45.33,20.7,181.32,28,4,2024,9,September,82.8,98.52,54.33
ORD108043,2024-10-29,Beauty,Lipstick,South,In-Store,Cash,8,139.61,85.92,1116.88,38,5,2024,10,October,687.36,429.52,38.46
ORD106591,2023-03-08,Sports,Dumbbell Set,North,Online,Cash,6,274.19,183.73,1645.14,44,2,2023,3,March,1102.38,542.76,32.99
ORD108711,2023-06-07,Electronics,Usb-C Hub,Central,In-Store,Net Banking,4,295.32,141.34,1181.28,33,5,2023,6,June,565.36,615.92,52.14
ORD108491,2023-01-13,Home & Kitchen,Non-Stick Pan,South,Online,Credit Card,2,44.49,21.48,88.98,38,2,2023,1,January,42.96,46.02,51.72
ORD103641,2024-08-12,Toys,Action Figure,West,Online,Debit Card,1,37.2,29.39,37.2,42,3,2024,8,August,29.39,7.81,20.99
ORD102301,2023-12-09,Toys,Puzzle Set,South,In-Store,Net Banking,4,301.64,218.08,1206.56,36,4,2023,12,December,872.32,334.24,27.7
ORD100738,2024-10-06,Toys,Board Game,Central,Online,Debit Card,10,160.41,121.17,1604.1,52,4,2024,10,October,1211.7,392.4,24.46
ORD108910,2024-02-03,Toys,Building Blocks,South,In-Store,Debit Card,4,215.78,166.75,863.12,34,3,2024,2,February,667.0,196.12,22.72
ORD109831,2024-02-26,Beauty,Shampoo,Central,Online,Cash,8,42.09,24.02,336.72,42,5,2024,2,February,192.16,144.56,42.93
ORD109090,2023-10-27,Toys,Rc Car,West,Online,Cash,10,257.71,177.18,2577.1,40,5,2023,10,October,1771.8,805.3,31.25
ORD106606,2023-04-12,Home & Kitchen,Non-Stick Pan,Central,Online,Debit Card,10,425.93,337.45,4259.3,33,4,2023,4,April,3374.5,884.8,20.77
ORD107798,2024-05-05,Electronics,Bluetooth Speaker,North,Online,Upi,6,382.07,272.98,2292.42,39,2,2024,5,May,1637.88,654.54,28.55
ORD106096,2024-10-22,Home & Kitchen,Non-Stick Pan,Central,In-Store,Credit Card,3,435.77,145.92,1307.31,26,4,2024,10,October,437.76,869.55,66.51
ORD103683,2024-03-31,Toys,Puzzle Set,East,Online,Debit Card,5,313.64,170.33,1568.2,41,5,2024,3,March,851.65,716.55,45.69
ORD109847,2023-09-30,Electronics,Wireless Mouse,North,Online,Credit Card,10,323.58,151.05,3235.8,44,3,2023,9,September,1510.5,1725.3,53.32
ORD101867,2024-04-23,Toys,Puzzle Set,Central,In-Store,Upi,5,179.5,123.69,897.5,35,3,2024,4,April,618.45,279.05,31.09
ORD107006,2024-08-15,Beauty,Lipstick,North,Online,Net Banking,3,206.53,110.48,619.59,32,4,2024,8,August,331.44,288.15,46.51
ORD103191,2023-12-04,Toys,Building Blocks,Central,In-Store,Credit Card,8,253.81,151.45,2030.48,38,4,2023,12,December,1211.6,818.88,40.33
ORD100822,2024-06-09,Clothing,Denim Jacket,East,In-Store,Upi,10,340.38,178.61,3403.8,46,5,2024,6,June,1786.1,1617.7,47.53
ORD107757,2023-09-02,Clothing,Running Shoes,Central,In-Store,Debit Card,2,391.37,268.19,782.74,29,3,2023,9,September,536.38,246.36,31.47
ORD108889,2023-02-09,Sports,Yoga Mat,North,In-Store,Credit Card,5,176.15,100.58,880.75,47,5,2023,2,February,502.9,377.85,42.9
ORD106452,2024-05-26,Clothing,Cotton T-Shirt,West,In-Store,Credit Card,7,497.06,371.81,3479.42,62,1,2024,5,May,2602.67,876.75,25.2
ORD109779,2023-04-19,Sports,Dumbbell Set,Central,In-Store,Credit Card,6,222.89,161.55,1337.34,39,5,2023,4,April,969.3,368.04,27.52
ORD106120,2023-06-24,Electronics,Laptop Stand,West,Online,Upi,7,173.09,131.24,1211.63,54,3,2023,6,June,918.68,292.95,24.18
ORD104942,2023-02-24,Home & Kitchen,Non-Stick Pan,North,Online,Net Banking,1,154.58,65.99,154.58,28,5,2023,2,February,65.99,88.59,57.31
ORD103319,2024-11-08,Toys,Rc Car,Central,In-Store,Upi,1,118.33,53.09,118.33,52,2,2024,11,November,53.09,65.24,55.13
ORD101171,2024-03-23,Beauty,Sunscreen,North,In-Store,Debit Card,8,251.41,205.78,2011.28,18,3,2024,3,March,1646.24,365.04,18.15
ORD104403,2024-01-27,Home & Kitchen,Table Lamp,West,Online,Credit Card,4,404.03,232.37,1616.12,32,5,2024,1,January,929.48,686.64,42.49
ORD100233,2024-04-21,Clothing,Denim Jacket,Central,Online,Upi,2,174.33,127.0,348.66,38,5,2024,4,April,254.0,94.66,27.15
ORD103963,2024-05-12,Sports,Football,West,In-Store,Cash,8,309.84,160.17,2478.72,35,3,2024,5,May,1281.36,1197.36,48.31
ORD101900,2024-03-30,Clothing,Running Shoes,North,Online,Upi,9,250.78,112.68,2257.02,18,2,2024,3,March,1014.12,1242.9,55.07
ORD108516,2024-02-23,Beauty,Face Serum,North,In-Store,Debit Card,3,388.18,201.52,1164.54,35,3,2024,2,February,604.56,559.98,48.09
ORD108294,2024-05-27,Clothing,Summer Dress,West,Online,Cash,9,64.69,39.24,582.21,18,3,2024,5,May,353.16,229.05,39.34
ORD107914,2024-05-08,Electronics,Smartwatch,North,In-Store,Net Banking,8,486.31,252.54,3890.48,36,5,2024,5,May,2020.32,1870.16,48.07
ORD108512,2024-08-06,Home & Kitchen,Bedsheet Set,East,In-Store,Debit Card,7,211.15,146.15,1478.05,35,5,2024,8,August,1023.05,455.0,30.78
ORD104160,2024-12-22,Electronics,Wireless Mouse,South,In-Store,Cash,1,166.4,75.45,166.4,58,4,2024,12,December,75.45,90.95,54.66
ORD101216,2023-09-22,Home & Kitchen,Blender,West,Online,Credit Card,3,487.03,300.83,1461.09,49,4,2023,9,September,902.49,558.6,38.23
ORD101237,2023-01-04,Sports,Football,East,In-Store,Credit Card,5,433.72,223.7,2168.6,59,3,2023,1,January,1118.5,1050.1,48.42
ORD101279,2024-09-27,Home & Kitchen,Bedsheet Set,Central,Online,Upi,1,204.34,136.7,204.34,25,1,2024,9,September,136.7,67.64,33.1
ORD104747,2024-06-22,Toys,Action Figure,South,In-Store,Upi,2,456.07,199.44,912.14,30,2,2024,6,June,398.88,513.26,56.27
ORD100104,2024-02-10,Clothing,Wool Sweater,Central,In-Store,Net Banking,2,319.37,133.54,638.74,55,2,2024,2,February,267.08,371.66,58.19
ORD109536,2024-04-23,Toys,Puzzle Set,East,Online,Debit Card,6,243.83,124.04,1462.98,33,2,2024,4,April,744.24,718.74,49.13
ORD107523,2024-12-29,Sports,Yoga Mat,North,In-Store,Debit Card,5,51.27,21.37,256.35,32,5,2024,12,December,106.85,149.5,58.32
ORD105411,2023-08-24,Electronics,Bluetooth Speaker,North,In-Store,Credit Card,6,287.27,180.22,1723.62,42,5,2023,8,August,1081.32,642.3,37.26
ORD103783,2023-09-02,Electronics,Wireless Mouse,East,Online,Net Banking,4,306.3,141.22,1225.2,39,5,2023,9,September,564.88,660.32,53.89
ORD104813,2023-01-06,Toys,Building Blocks,South,Online,Debit Card,5,322.28,136.73,1611.4,36,4,2023,1,January,683.65,927.75,57.57
ORD104971,2024-08-24,Clothing,Wool Sweater,Central,Online,Net Banking,7,52.96,26.18,370.72,18,5,2024,8,August,183.26,187.46,50.57
ORD109210,2024-12-05,Toys,Building Blocks,East,In-Store,Credit Card,2,451.71,145.92,903.42,47,5,2024,12,December,291.84,611.58,67.7
ORD107756,2023-01-09,Toys,Board Game,South,Online,Debit Card,3,115.39,89.51,346.17,18,5,2023,1,January,268.53,77.64,22.43
ORD107097,2023-09-09,Beauty,Perfume,South,Online,Net Banking,8,139.47,68.73,1115.76,43,4,2023,9,September,549.84,565.92,50.72
ORD100031,2024-09-02,Electronics,Laptop Stand,South,In-Store,Credit Card,2,118.26,50.95,236.52,31,2,2024,9,September,101.9,134.62,56.92
ORD108296,2023-08-15,Home & Kitchen,Bedsheet Set,North,In-Store,Net Banking,10,34.85,17.77,348.5,42,3,2023,8,August,177.7,170.8,49.01
ORD107225,2023-11-26,Beauty,Sunscreen,East,Online,Upi,1,233.77,179.1,233.77,38,3,2023,11,November,179.1,54.67,23.39
ORD102871,2024-02-22,Clothing,Cotton T-Shirt,North,In-Store,Cash,7,262.44,192.13,1837.08,38,3,2024,2,February,1344.91,492.17,26.79
ORD110249,2024-09-19,Toys,Board Game,South,Online,Debit Card,5,200.14,153.44,1000.7,24,3,2024,9,September,767.2,233.5,23.33
ORD101983,2023-12-17,Electronics,Usb-C Hub,South,In-Store,Credit Card,6,298.28,176.88,1789.68,38,3,2023,12,December,1061.28,728.4,40.7
ORD109367,2024-02-18,Clothing,Running Shoes,East,Online,Net Banking,6,243.89,186.69,1463.34,36,3,2024,2,February,1120.14,343.2,23.45
ORD106856,2023-08-23,Home & Kitchen,Blender,Central,Online,Credit Card,6,323.78,141.38,1942.68,56,3,2023,8,August,848.28,1094.4,56.33
ORD108366,2024-10-14,Sports,Cricket Bat,North,Online,Credit Card,6,119.89,54.86,719.34,55,1,2024,10,October,329.16,390.18,54.24
ORD103458,2023-12-30,Electronics,Laptop Stand,East,In-Store,Cash,10,222.97,152.25,2229.7,18,4,2023,12,December,1522.5,707.2,31.72
ORD107679,2023-05-08,Electronics,Laptop Stand,East,Online,Net Banking,1,430.59,255.96,430.59,42,5,2023,5,May,255.96,174.63,40.56
ORD101744,2023-05-27,Beauty,Sunscreen,East,Online,Credit Card,2,77.57,51.07,155.14,30,5,2023,5,May,102.14,53.0,34.16
ORD103373,2023-10-10,Toys,Action Figure,North,In-Store,Credit Card,7,339.65,184.36,2377.55,41,3,2023,10,October,1290.52,1087.03,45.72
ORD100167,2024-11-30,Home & Kitchen,Table Lamp,East,In-Store,Upi,2,353.52,171.52,707.04,54,3,2024,11,November,343.04,364.0,51.48
ORD103335,2024-05-27,Toys,Action Figure,East,In-Store,Debit Card,9,196.71,125.91,1770.39,35,5,2024,5,May,1133.19,637.2,35.99
ORD109240,2023-09-10,Clothing,Running Shoes,Central,Online,Credit Card,6,251.41,250.06,1508.46,24,3,2023,9,September,1500.36,8.1,0.54
ORD109464,2024-08-17,Sports,Resistance Bands,South,In-Store,Cash,9,354.39,196.07,3189.51,57,1,2024,8,August,1764.63,1424.88,44.67
