OrderID,OrderDate,Category,Product,Region,Channel,PaymentMethod,Quantity,UnitPrice,CostPrice,Revenue,CustomerAge,CustomerRating
ORD104824,18-Jul-2023,sports ,Yoga Mat,West,In-Store,,10 ,53.98,36.33,539.8,30.0,2.0
ORD110145,2023-02-03,Electronics,Smartwatch,North,In-Store,Credit Card,3,141.89,92.52,425.67,41.0,3.0
ORD100183,07/09/2023,sports ,Yoga Mat,East,In-Store,UPI,10,437.42,336.09,4374.2,40.0,1.0
ORD104733,2023-05-04,Home & Kitchen,Storage Boxes,North,Online,Debit Card,4,251.8,119.92,1007.2,24.0,1.0
ORD101066,06-21-2023, Clothing,Wool Sweater,North,Online,Net Banking,6,20.71,11.79,124.26,40.0,5.0
ORD101618,20-Aug-2023,Toys,Puzzle Set,West,In-Store,Debit Card,6 ,152.44,108.54,914.64,19.0,4.0
ORD103430,29-Jan-2023,Sports,Football,North,In-Store,Credit Card,6,451.32,345.8,2707.92,29.0,4.0
ORD109497,2023-06-14, Clothing,Running Shoes,South,In-Store,Cash,3 ,159.23,121.76,477.69,39.0,5.0
ORD102356,07/02/2024,electronics ,Wireless Mouse,West,Online,Cash,1,181.97,92.98,181.97,54.0,3.0
ORD107420,10-11-2023,ELECTRONICS,USB-C Hub,West,In-Store,UPI,1,230.45,135.35,230.45,20.0,3.0
ORD103940,01-21-2024,beauty ,Sunscreen,East,In-Store,Cash,6 ,313.51,208.96,1881.06,20.0,4.0
ORD105583,2023-09-07,electronics ,Laptop Stand,West,In-Store,Cash,6 ,100.3,63.79,601.8,46.0,4.0
ORD110279,17/12/2023,HOME & KITCHEN,Storage Boxes,North,In-Store,Cash,3,342.13,222.82,1026.39,57.0,5.0
ORD108092,19/03/2023,electronics ,Laptop Stand,East,In-Store,Debit Card,6,137.76,56.67,826.56,41.0,1.0
ORD106180,07-11-2024,toys ,Building Blocks,North,Online,Net Banking,5,161.32,76.45,806.6,40.0,4.0
ORD101167,25/08/2023,home & kitchen ,Storage Boxes,East,In-Store,UPI,,130.16,82.14,520.64,21.0,1.0
ORD106936,10-15-2023,Clothing,Summer Dress,West,In-Store,Debit Card,3,412.31,206.95,1236.93,48.0,4.0
ORD108896,01-30-2024,Electronics,Smartwatch,Central,Online,Credit Card,3 ,$314.59,130.81,943.77,31.0,1.0
ORD102633,06-Oct-2023,Beauty,Shampoo,South,Online,UPI,5,234.46,137.89,1172.3,42.0,3.0
ORD103248,09-10-2024,Home & Kitchen,Table Lamp,East,Online,Cash,2,430.57,292.82,861.14,64.0,1.0
ORD110090,02-19-2024,ELECTRONICS,Laptop Stand,North,Online,Cash,8,387.76,267.22,3102.08,33.0,4.0
ORD101887,14-Aug-2023,Sports,Dumbbell Set,South,Online,UPI,3,131.06,78.06,393.18,21.0,3.0
ORD102835,24-Nov-2024,CLOTHING,Denim Jacket,West,In-Store,Net Banking,5,247.15,143.37,1235.75,37.0,2.0
ORD102104,20-Jul-2023,home & kitchen ,Bedsheet Set,West,Online,UPI,2,$428.68,246.01,857.36,31.0,4.0
ORD102134,10-Nov-2024,CLOTHING,Wool Sweater,West,In-Store,UPI,10,422.06,229.97,4220.6,33.0,4.0
ORD103893,2023-01-25, Sports,Football,Central,In-Store,UPI,9,406.67,297.44,3660.03,40.0,1.0
ORD105156,03-19-2024,BEAUTY,Perfume,South,Online,UPI,4,453.6,335.75,1814.4,44.0,3.0
ORD103026,2023-11-14,CLOTHING,Summer Dress,Central,In-Store,Credit Card,4,32.59,20.52,130.36,37.0,4.0
ORD108831,31/10/2023, Clothing,Denim Jacket,North,Online,UPI,10,103.68,75.79,1036.8,21.0,4.0
ORD103612,06-11-2023, Sports,Yoga Mat,West,In-Store,Cash,7,$70.63,39.41,494.41,32.0,3.0
ORD106690,19-Aug-2024, Beauty,Shampoo,East,In-Store,Credit Card,6,342.65,245.39,2055.9,67.0,3.0
ORD106997,02-16-2024,sports ,Yoga Mat,Central,In-Store,Cash,2,498.43,354.69,996.86,38.0,5.0
ORD100872,20-Mar-2024,Home & Kitchen,Storage Boxes,South,Online,Cash,10,221.12,139.76,2211.2,57.0,5.0
ORD100977,09-14-2024, Sports,Football,East,Online,Debit Card,3,100.96,75.07,302.88,73.0,5.0
ORD108633,05/02/2023,,Blender,North,Online,Credit Card,8,290.85,,2326.8,53.0,4.0
ORD104388,20-Apr-2024, Home & Kitchen,Storage Boxes,West,In-Store,Cash,10,491.71,261.36,4917.1,48.0,1.0
ORD102666,07/09/2024,electronics ,USB-C Hub,West,In-Store,Cash,6,261.87,,1571.22,39.0,1.0
ORD105941,04/11/2024,,Laptop Stand,West,In-Store,Credit Card,9,77.66,40.13,698.94,48.0,1.0
ORD100394,15/09/2024,BEAUTY,Shampoo,East,In-Store,UPI,6,87.9,38.84,527.4,54.0,5.0
ORD103830,09-12-2024,TOYS,Board Game,West,Online,Cash,4,$83.06,50.38,332.24,34.0,3.0
ORD107776,2023-01-07,Home & Kitchen,Table Lamp,West,Online,Cash,5,221.22,173.62,1106.1,21.0,2.0
ORD102130,2024-12-19,Electronics,Smartwatch,East,In-Store,UPI,6,410.6,223.34,2463.6,61.0,5.0
ORD103101,11-27-2023,Toys,Action Figure,West,In-Store,UPI,7,490.8,262.63,3435.6,41.0,3.0
ORD101058,10-17-2023,BEAUTY,Face Serum,East,In-Store,Net Banking,4,319.79,204.58,1279.16,44.0,4.0
ORD102467,10-13-2024, Clothing,Summer Dress,South,Online,Cash,6,126.59,56.17,759.54,21.0,3.0
ORD109727,2023-08-16,Home & Kitchen,Table Lamp,East,Online,Credit Card,8,52.19,24.78,417.52,42.0,
ORD107376,27/06/2024,,Building Blocks,West,In-Store,UPI,10,135.57,67.26,1355.7,56.0,4.0
ORD106705,05-31-2023, Electronics,Wireless Mouse,West,In-Store,Net Banking,1,359.61,271.28,359.61,36.0,3.0
ORD101051,24-Sep-2023,TOYS,Action Figure,East,In-Store,Credit Card,3,464.45,358.4,1393.35,21.0,5.0
ORD100191,26/07/2024,SPORTS,Yoga Mat,East,In-Store,UPI,2,138.28,76.18,276.56,40.0,5.0
ORD102988,03-13-2023,toys ,Building Blocks,West,In-Store,Net Banking,9,$344.75,140.43,3102.75,50.0,4.0
ORD102587,03-Jan-2024, Electronics,Laptop Stand,South,Online,Cash,10,36.7,27.34,367.0,22.0,5.0
ORD104281,2023-01-17,Home & Kitchen,Storage Boxes,West,Online,Cash,10,202.42,141.73,2024.2,48.0,4.0
ORD104477,17/05/2023, Toys,RC Car,North,Online,Credit Card,6,$394.56,210.58,2367.36,54.0,4.0
ORD101615,2024-05-15,HOME & KITCHEN,Storage Boxes,South,Online,Cash,4,486.06,294.09,1944.24,39.0,2.0
ORD109542,07-Feb-2024,Beauty,Perfume,East,Online,Credit Card,8,147.13,116.69,1177.04,25.0,1.0
ORD100505,02-12-2023,CLOTHING,Denim Jacket,South,Online,Debit Card,2,193.41,145.29,386.82,36.0,1.0
ORD101842,20-Nov-2023,Sports,Dumbbell Set,North,In-Store,UPI,2,70.57,43.67,141.14,27.0,3.0
ORD108329,2024-11-12,ELECTRONICS,Smartwatch,South,In-Store,Debit Card,9,10.6,6.84,95.4,60.0,2.0
ORD105297,05-25-2023,beauty ,Lipstick,North,Online,UPI,8 ,302.77,212.33,2422.16,40.0,1.0
ORD109898,09-11-2024,Beauty,Shampoo,East,Online,Cash,4,45.33,20.7,181.32,28.0,4.0
ORD108043,10-29-2024,beauty ,Lipstick,South,In-Store,Cash,8,139.61,85.92,1116.88,,5.0
ORD106591,08-Mar-2023,sports ,Dumbbell Set,North,Online,Cash,6,274.19,183.73,1645.14,44.0,2.0
ORD108711,07/06/2023,Electronics,USB-C Hub,Central,In-Store,Net Banking,4,295.32,141.34,1181.28,33.0,5.0
ORD108491,2023-01-13,Home & Kitchen,Non-stick Pan,South,Online,Credit Card,2 ,44.49,21.48,88.98,38.0,2.0
ORD103641,2024-08-12,toys ,Action Figure,West,Online,Debit Card,1,37.2,29.39,37.2,42.0,
ORD102301,09-Dec-2023,TOYS,Puzzle Set,South,In-Store,Net Banking,4,301.64,218.08,1206.56,36.0,4.0
ORD100738,06/10/2024,TOYS,Board Game,Central,Online,Debit Card,10 ,160.41,121.17,1604.1,52.0,4.0
ORD108910,02-03-2024, Toys,Building Blocks,South,In-Store,Debit Card,4,215.78,166.75,863.12,34.0,
ORD109831,02-26-2024,BEAUTY,Shampoo,Central,Online,Cash,8,42.09,24.02,336.72,42.0,5.0
ORD109090,27/10/2023,toys ,RC Car,West,Online,Cash,10,$257.71,177.18,2577.1,40.0,5.0
ORD106606,12-Apr-2023, Home & Kitchen,Non-stick Pan,Central,Online,Debit Card,10,425.93,337.45,4259.3,33.0,4.0
ORD107798,2024-05-05,ELECTRONICS,Bluetooth Speaker,North,Online,UPI,6,382.07,272.98,2292.42,39.0,2.0
ORD106096,22/10/2024, Home & Kitchen,Non-stick Pan,Central,In-Store,Credit Card,3,435.77,,1307.31,26.0,4.0
ORD103683,03-31-2024,TOYS,Puzzle Set,East,Online,Debit Card,5,313.64,170.33,1568.2,41.0,5.0
ORD109847,30/09/2023,electronics ,Wireless Mouse,North,Online,Credit Card,10,323.58,151.05,3235.8,44.0,3.0
ORD101867,04-23-2024, Toys,Puzzle Set,Central,In-Store,UPI,5 ,179.5,123.69,897.5,35.0,3.0
ORD107006,15-Aug-2024,BEAUTY,Lipstick,North,Online,Net Banking,3,206.53,110.48,619.59,32.0,4.0
ORD103191,12-04-2023,TOYS,Building Blocks,Central,In-Store,Credit Card,8,253.81,151.45,2030.48,38.0,4.0
ORD100822,09/06/2024, Clothing,Denim Jacket,East,In-Store,UPI,10,340.38,178.61,3403.8,46.0,5.0
ORD107757,2023-09-02,clothing ,Running Shoes,Central,In-Store,Debit Card,2 ,391.37,268.19,782.74,29.0,3.0
ORD108889,2023-02-09,sports ,Yoga Mat,North,In-Store,Credit Card,5,176.15,100.58,880.75,47.0,5.0
ORD106452,2024-05-26,CLOTHING,Cotton T-Shirt,West,In-Store,Credit Card,7,497.06,371.81,3479.42,62.0,1.0
ORD109779,2023-04-19,SPORTS,Dumbbell Set,Central,In-Store,,6,222.89,161.55,1337.34,39.0,5.0
ORD106120,24-Jun-2023, Electronics,Laptop Stand,West,Online,UPI,7,173.09,131.24,1211.63,54.0,3.0
ORD104942,24/02/2023, Home & Kitchen,Non-stick Pan,North,Online,Net Banking,1,154.58,65.99,154.58,28.0,5.0
ORD103319,11-08-2024,toys ,RC Car,Central,In-Store,UPI,1,118.33,53.09,118.33,52.0,2.0
ORD101171,03-23-2024,beauty ,Sunscreen,North,In-Store,Debit Card,8 ,,205.78,3370.0,18.0,3.0
ORD104403,27/01/2024,HOME & KITCHEN,Table Lamp,West,Online,Credit Card,4,404.03,232.37,1616.12,32.0,5.0
ORD100233,04-21-2024,clothing ,Denim Jacket,Central,Online,UPI,2,174.33,127.0,348.66,150.0,5.0
ORD103963,2024-05-12,sports ,Football,West,In-Store,Cash,8 ,309.84,160.17,2478.72,35.0,
ORD101900,2024-03-30,clothing ,Running Shoes,North,Online,UPI,9,250.78,112.68,2257.02,18.0,2.0
ORD108516,2024-02-23,Beauty,Face Serum,North,In-Store,Debit Card,3,388.18,201.52,1164.54,35.0,
ORD108294,27-May-2024,Clothing,Summer Dress,West,Online,Cash,9,64.69,39.24,582.21,18.0,
ORD107914,05-08-2024,ELECTRONICS,Smartwatch,North,In-Store,Net Banking,8,486.31,252.54,3890.48,36.0,5.0
ORD108512,06/08/2024,home & kitchen ,Bedsheet Set,East,In-Store,Debit Card,7,211.15,146.15,1478.05,35.0,5.0
ORD103552,,CLOTHING,Running Shoes,Central,In-Store,Credit Card,2,$437.03,314.14,874.06,24.0,3.0
ORD104160,2024-12-22,Electronics,Wireless Mouse,South,In-Store,Cash,1,166.4,75.45,166.4,58.0,4.0
ORD101216,22/09/2023,home & kitchen ,Blender,West,Online,Credit Card,3,487.03,300.83,1461.09,49.0,4.0
ORD101237,04-Jan-2023, Sports,Football,East,In-Store,Credit Card,5,433.72,223.7,2168.6,59.0,3.0
ORD101279,27/09/2024, Home & Kitchen,Bedsheet Set,Central,Online,UPI,1,204.34,136.7,204.34,25.0,1.0
ORD104747,22/06/2024, Toys,Action Figure,South,In-Store,UPI,2,$456.07,199.44,912.14,30.0,2.0
ORD100104,02-10-2024,clothing ,Wool Sweater,Central,In-Store,Net Banking,2,319.37,133.54,638.74,55.0,2.0
ORD109536,2024-04-23, Toys,Puzzle Set,East,Online,Debit Card,6,243.83,124.04,1462.98,33.0,2.0
ORD107523,2024-12-29,Sports,Yoga Mat,North,In-Store,Debit Card,5,51.27,21.37,256.35,32.0,5.0
ORD105411,08-24-2023,electronics ,Bluetooth Speaker,North,In-Store,Credit Card,6,287.27,180.22,1723.62,42.0,5.0
ORD103783,09-02-2023,,Wireless Mouse,East,Online,Net Banking,4 ,306.3,141.22,1225.2,39.0,5.0
ORD104813,06-Jan-2023,Toys,Building Blocks,South,Online,Debit Card,5,322.28,136.73,1611.4,36.0,4.0
ORD104971,08-24-2024, Clothing,Wool Sweater,Central,Online,Net Banking,7 ,52.96,26.18,370.72,18.0,5.0
ORD109210,12-05-2024, Toys,Building Blocks,East,In-Store,,2,451.71,,903.42,47.0,5.0
ORD107756,01-09-2023, Toys,Board Game,South,Online,Debit Card,3,115.39,89.51,346.17,18.0,5.0
ORD107097,09/09/2023,Beauty,Perfume,South,Online,Net Banking,8,139.47,68.73,1115.76,43.0,4.0
ORD100031,02-Sep-2024,,Laptop Stand,South,In-Store,Credit Card,2,118.26,50.95,236.52,31.0,2.0
ORD108296,2023-08-15, Home & Kitchen,Bedsheet Set,North,In-Store,Net Banking,10,34.85,17.77,348.5,42.0,
ORD107225,2023-11-26,BEAUTY,Sunscreen,East,Online,UPI,1,$233.77,179.1,233.77,,
ORD102871,22/02/2024,CLOTHING,Cotton T-Shirt,North,In-Store,Cash,7,262.44,192.13,1837.08,,3.0
ORD110249,19-Sep-2024,TOYS,Board Game,South,Online,Debit Card,5,200.14,153.44,1000.7,24.0,3.0
ORD101983,17/12/2023, Electronics,USB-C Hub,South,In-Store,Credit Card,6,298.28,176.88,1789.68,38.0,3.0
ORD109367,2024-02-18, Clothing,Running Shoes,East,Online,Net Banking,,243.89,186.69,243.89,36.0,3.0
ORD106856,23/08/2023, Home & Kitchen,Blender,Central,Online,Credit Card,6 ,323.78,141.38,1942.68,56.0,3.0
ORD108366,10-14-2024,SPORTS,Cricket Bat,North,Online,Credit Card,6,119.89,54.86,719.34,55.0,1.0
ORD103458,2023-12-30,Electronics,Laptop Stand,East,In-Store,Cash,10,222.97,152.25,2229.7,18.0,4.0
ORD107679,05-08-2023, Electronics,Laptop Stand,East,Online,Net Banking,1,430.59,255.96,430.59,42.0,5.0
ORD101744,27/05/2023, Beauty,Sunscreen,East,Online,Credit Card,2,$77.57,51.07,155.14,30.0,5.0
ORD103373,10/10/2023, Toys,Action Figure,North,In-Store,Credit Card,7,339.65,184.36,2377.55,41.0,3.0
ORD100167,30/11/2024,home & kitchen ,Table Lamp,,In-Store,UPI,2 ,353.52,171.52,707.04,54.0,3.0
ORD103335,05-27-2024, Toys,Action Figure,East,In-Store,Debit Card,9,196.71,125.91,1770.39,35.0,5.0
ORD109240,09-10-2023,CLOTHING,Running Shoes,Central,Online,Credit Card,6 ,,250.06,2322.18,24.0,3.0
ORD109464,17/08/2024,Sports,Resistance Bands,South,In-Store,Cash,9,354.39,196.07,3189.51,57.0,1.0
ORD103302,08-18-2023,Beauty,Perfume,South,Online,Credit Card,2,$238.87,162.27,477.74,21.0,1.0
ORD102826,02/05/2024,Home & Kitchen,Blender,West,Online,Cash,6,270.75,206.94,1624.5,999.0,4.0
ORD108115,07/12/2024,Sports,Dumbbell Set,South,In-Store,UPI,2 ,173.2,113.93,346.4,39.0,
ORD109038,30-Apr-2024,Electronics,USB-C Hub,West,Online,Credit Card,10,109.51,64.25,1095.1,,1.0
ORD100110,2024-11-26,home & kitchen ,Bedsheet Set,East,In-Store,UPI,6 ,$471.03,261.16,2826.18,41.0,5.0
ORD105984,30/04/2024,HOME & KITCHEN,Storage Boxes,East,In-Store,Debit Card,6,300.49,121.49,1802.94,,5.0
ORD103067,22-Oct-2023,CLOTHING,Denim Jacket,North,In-Store,Cash,2,21.54,15.65,43.08,25.0,5.0
ORD110101,05/05/2023, Beauty,Face Serum,Central,In-Store,Debit Card,1 ,214.55,96.58,214.55,,5.0
ORD102096,04/11/2024,clothing ,Denim Jacket,North,Online,Debit Card,9,117.25,90.59,1055.25,39.0,
ORD109429,29-Nov-2023,electronics ,USB-C Hub,West,In-Store,UPI,10,467.13,250.77,4671.3,22.0,4.0
ORD100252,10-26-2024,HOME & KITCHEN,Bedsheet Set,South,Online,UPI,8,74.72,35.16,597.76,18.0,5.0
ORD109228,17/08/2024, Beauty,Lipstick,East,In-Store,UPI,9,264.13,118.57,2377.17,25.0,3.0
ORD100495,2024-08-20, Electronics,USB-C Hub,East,Online,UPI,10,$463.95,229.12,4639.5,45.0,
ORD107785,24-Dec-2024,HOME & KITCHEN,Storage Boxes,,In-Store,Cash,1,204.14,83.74,204.14,19.0,1.0
ORD105415,2024-07-07, Electronics,USB-C Hub,South,Online,Credit Card,7,82.6,61.22,578.2,38.0,3.0
ORD109050,2023-01-06,Electronics,Wireless Mouse,North,In-Store,Net Banking,6,340.86,172.59,2045.16,20.0,3.0
ORD108577,07-11-2023, Toys,Action Figure,West,Online,Credit Card,4,$441.47,227.5,1765.88,40.0,5.0
ORD100143,03-Sep-2024,beauty ,Shampoo,North,Online,Cash,8,41.53,25.81,332.24,38.0,5.0
ORD104599,21-May-2024, Home & Kitchen,Storage Boxes,Central,Online,UPI,3,$83.51,54.84,250.53,38.0,5.0
ORD103798,2024-04-06,electronics ,Laptop Stand,South,In-Store,Debit Card,9,75.68,33.33,681.12,40.0,5.0
ORD109155,2023-12-20, Sports,Yoga Mat,North,In-Store,UPI,10,$389.41,196.16,3894.1,49.0,5.0
ORD108273,04/08/2024,,Non-stick Pan,North,In-Store,Credit Card,4,$150.3,80.2,601.2,31.0,5.0
ORD106181,20-Oct-2023, Beauty,Face Serum,South,In-Store,Credit Card,2,456.45,360.11,912.9,44.0,5.0
ORD105178,07-Aug-2024, Electronics,USB-C Hub,North,Online,Credit Card,7,,317.35,3336.34,37.0,3.0
ORD105002,05/11/2023,SPORTS,Resistance Bands,East,Online,Debit Card,3 ,9.71,7.61,29.13,42.0,5.0
ORD108592,23/01/2024,SPORTS,Cricket Bat,North,Online,Cash,8,275.1,134.94,2200.8,38.0,5.0
ORD106046,18-Oct-2023,Beauty,Perfume,Central,Online,Net Banking,,445.35,302.19,2672.1,41.0,2.0
ORD102870,27/01/2024,toys ,Building Blocks,Central,Online,Cash,6,418.57,194.66,2511.42,43.0,3.0
ORD108326,07-08-2023,HOME & KITCHEN,Blender,West,In-Store,,2 ,291.36,161.82,582.72,32.0,5.0
ORD108822,09-May-2024,home & kitchen ,Blender,Central,In-Store,,1,421.27,294.28,421.27,48.0,1.0
ORD102426,2024-03-07,clothing ,Denim Jacket,Central,Online,,3,354.5,211.35,1063.5,44.0,5.0
ORD105601,08/01/2024,toys ,Building Blocks,East,Online,Cash,1,429.07,266.36,429.07,27.0,4.0
ORD105594,08/03/2024,BEAUTY,Lipstick,Central,In-Store,Cash,8,44.71,34.68,357.68,55.0,4.0
ORD102589,06-15-2024,Beauty,Sunscreen,North,In-Store,Cash,7 ,322.15,182.2,2255.05,37.0,3.0
ORD101539,09-11-2023,beauty ,Sunscreen,East,In-Store,UPI,7,476.79,327.89,3337.53,60.0,5.0
ORD102230,01-Mar-2023,HOME & KITCHEN,Bedsheet Set,Central,In-Store,Credit Card,8 ,163.75,128.64,1310.0,36.0,2.0
ORD106358,12-14-2024, Toys,Puzzle Set,Central,In-Store,Net Banking,1,186.34,108.35,186.34,41.0,5.0
ORD102557,01-11-2023,,Wireless Mouse,Central,Online,,10,470.78,279.9,4707.8,55.0,3.0
ORD100780,05-Aug-2024,Home & Kitchen,Table Lamp,East,In-Store,Debit Card,2,398.29,271.97,796.58,18.0,3.0
ORD104124,2023-05-17,electronics ,USB-C Hub,South,In-Store,Cash,9,136.44,78.89,1227.96,27.0,1.0
ORD105809,2024-04-11,Toys,RC Car,West,Online,Debit Card,9,15.9,7.71,143.1,34.0,2.0
ORD100287,17-Dec-2023,home & kitchen ,Bedsheet Set,West,In-Store,UPI,3,302.26,201.31,906.78,49.0,4.0
ORD101067,24/05/2024,ELECTRONICS,Wireless Mouse,West,Online,Credit Card,9,$441.08,332.21,3969.72,28.0,
ORD106470,19/02/2023,BEAUTY,Sunscreen,Central,Online,Net Banking,2 ,115.77,71.09,231.54,59.0,1.0
ORD100009,28-Oct-2023,TOYS,Building Blocks,Central,In-Store,,2,298.25,124.84,596.5,20.0,5.0
ORD100511,2024-04-01,HOME & KITCHEN,Non-stick Pan,East,In-Store,Cash,5,305.1,215.38,1525.5,47.0,3.0
ORD103462,2023-01-24,electronics ,Smartwatch,North,Online,UPI,10,219.26,105.04,2192.6,25.0,5.0
ORD105121,05-28-2024,TOYS,Puzzle Set,Central,In-Store,Debit Card,,$291.18,122.6,582.36,55.0,2.0
ORD100021,11-16-2024,BEAUTY,Face Serum,West,In-Store,Cash,4,$386.78,166.17,1547.12,49.0,3.0
ORD100360,, Toys,Board Game,West,In-Store,Credit Card,1,38.34,24.26,38.34,52.0,5.0
ORD104728,11-05-2023, Toys,Puzzle Set,South,Online,Cash,4,371.7,273.04,1486.8,30.0,3.0
ORD110057,05/09/2024,Sports,Resistance Bands,Central,In-Store,Cash,4,118.87,58.87,475.48,37.0,4.0
ORD105722,20-Jun-2023,Beauty,Perfume,South,In-Store,Cash,3,$483.18,376.31,1449.54,50.0,5.0
ORD109116,2024-06-25,CLOTHING,Running Shoes,West,In-Store,Cash,9,168.74,118.85,1518.66,19.0,
ORD100201,03-10-2023,Home & Kitchen,Table Lamp,North,In-Store,UPI,6,$90.82,68.91,544.92,27.0,2.0
ORD106134,12-21-2024,clothing ,Denim Jacket,South,In-Store,UPI,4,113.32,50.2,19928.730203477924,34.0,5.0
ORD106785,14-Oct-2024,BEAUTY,Face Serum,East,Online,Cash,5,461.55,,2307.75,18.0,2.0
ORD100408,2024-06-04,electronics ,Wireless Mouse,East,In-Store,Debit Card,7,372.64,212.48,2608.48,23.0,4.0
ORD106328,06-15-2024,sports ,Football,West,Online,Credit Card,3 ,205.39,85.41,616.17,29.0,3.0
ORD110209,20-Jul-2023,Beauty,Shampoo,West,Online,Credit Card,9,106.74,68.73,960.66,18.0,1.0
ORD103092,12/07/2023,beauty ,Lipstick,West,Online,Credit Card,6,319.62,166.68,1917.72,34.0,3.0
ORD107549,04-11-2024,sports ,Cricket Bat,East,Online,Debit Card,3,288.12,224.62,864.36,38.0,4.0
ORD100784,17-Dec-2023,SPORTS,Dumbbell Set,West,In-Store,Credit Card,6,116.88,76.7,701.28,38.0,1.0
ORD100614,01-27-2024,Sports,Dumbbell Set,West,Online,Net Banking,6 ,$234.65,185.09,1407.9,18.0,3.0
ORD103013,2024-07-01, Toys,RC Car,West,Online,Net Banking,8 ,478.77,324.95,3830.16,29.0,4.0
ORD106098,01-19-2024,ELECTRONICS,USB-C Hub,Central,Online,Cash,,47.4,34.93,379.2,24.0,4.0
ORD104136,01/07/2023,electronics ,Laptop Stand,Central,Online,UPI,7,276.13,119.64,1932.91,35.0,3.0
ORD105827,14-Sep-2024,Clothing,Cotton T-Shirt,East,Online,Credit Card,2,106.32,68.82,212.64,24.0,3.0
ORD110295,30/07/2024,toys ,Action Figure,West,Online,Net Banking,6,$25.15,10.49,150.9,35.0,4.0
ORD102545,2024-07-07, Toys,Building Blocks,West,In-Store,,7,,204.41,2175.32,43.0,5.0
ORD104982,10-30-2024,Clothing,Cotton T-Shirt,North,Online,UPI,8 ,94.5,62.25,756.0,25.0,5.0
ORD101894,10/04/2024,ELECTRONICS,USB-C Hub,West,Online,Credit Card,1,$350.23,230.14,350.23,27.0,4.0
ORD104055,27-Jun-2023, Toys,RC Car,Central,In-Store,Debit Card,3,90.36,57.88,271.08,26.0,5.0
ORD100777,12-14-2023,clothing ,Denim Jacket,South,In-Store,UPI,3,177.67,78.96,533.01,36.0,4.0
ORD105058,03/09/2023, Home & Kitchen,Storage Boxes,South,In-Store,Debit Card,8,222.36,149.44,1778.88,,4.0
ORD100199,16/08/2023, Home & Kitchen,Table Lamp,North,Online,Credit Card,5,55.38,25.54,276.9,44.0,3.0
ORD107153,16/12/2023,toys ,Board Game,Central,In-Store,UPI,1,425.05,263.02,425.05,,5.0
ORD104474,11-09-2023, Electronics,USB-C Hub,North,Online,Credit Card,4,$303.3,143.71,1213.2,30.0,3.0
ORD103408,2024-03-17,Toys,Board Game,West,Online,Net Banking,7,388.95,200.41,2722.65,52.0,1.0
ORD107169,22/01/2024, Home & Kitchen,Non-stick Pan,Central,Online,Cash,4,71.04,37.67,284.16,27.0,5.0
ORD101427,08-Oct-2023,HOME & KITCHEN,Table Lamp,Central,Online,UPI,2,98.65,67.89,197.3,52.0,
ORD109076,22/09/2024,HOME & KITCHEN,Table Lamp,North,In-Store,Credit Card,9,34.32,17.27,308.88,46.0,4.0
ORD106171,01-05-2024,toys ,Building Blocks,Central,In-Store,Credit Card,,462.79,227.42,925.58,58.0,1.0
ORD106844,2024-08-29, Home & Kitchen,Bedsheet Set,South,In-Store,Credit Card,9,110.5,52.64,994.5,23.0,4.0
ORD104048,03/07/2023,Toys,RC Car,West,Online,Debit Card,6,364.25,243.94,2185.5,,3.0
ORD108593,21-Mar-2024,toys ,Board Game,South,Online,Debit Card,,296.53,205.19,593.06,26.0,1.0
ORD101049,12/09/2023,ELECTRONICS,Smartwatch,North,In-Store,Debit Card,4 ,379.58,218.99,1518.32,,5.0
ORD101928,2023-04-08,toys ,Building Blocks,East,Online,Debit Card,5,$392.55,226.53,1962.75,,1.0
ORD105068,31/07/2024,,Table Lamp,Central,Online,Credit Card,5,408.72,266.07,2043.6,38.0,3.0
ORD106195,13/02/2024,electronics ,USB-C Hub,West,Online,Net Banking,8 ,370.33,196.62,2962.64,38.0,4.0
ORD104038,04-03-2024,SPORTS,Dumbbell Set,North,In-Store,Net Banking,3,98.93,76.24,296.79,37.0,1.0
ORD109556,20/09/2024,sports ,Cricket Bat,Central,Online,Debit Card,10,35.54,19.69,355.4,18.0,3.0
ORD108443,05-08-2024,ELECTRONICS,USB-C Hub,Central,Online,UPI,1,459.2,342.43,459.2,47.0,1.0
ORD101865,17-Apr-2024,Sports,Cricket Bat,South,Online,Cash,7,172.67,108.0,1208.69,32.0,3.0
ORD104925,12-07-2023,sports ,Dumbbell Set,Central,In-Store,Net Banking,5 ,390.38,207.42,1951.9,38.0,3.0
ORD107108,2023-03-15, Toys,RC Car,East,In-Store,UPI,4,115.77,89.62,463.08,31.0,2.0
ORD104077,11-13-2023,ELECTRONICS,Laptop Stand,North,In-Store,UPI,10,199.41,108.2,1994.1,47.0,3.0
ORD102792,2023-05-24,toys ,RC Car,North,Online,Credit Card,,468.6,258.33,3748.8,54.0,2.0
ORD101335,05-19-2024,beauty ,Sunscreen,East,In-Store,Debit Card,3,85.87,40.68,257.61,28.0,5.0
ORD107099,10-31-2023, Electronics,USB-C Hub,Central,In-Store,UPI,10,307.45,132.96,3074.5,,5.0
ORD102054,2023-07-11, Sports,Football,North,In-Store,Cash,3,232.38,168.98,697.14,38.0,2.0
ORD105619,2023-08-04,Beauty,Face Serum,North,Online,Credit Card,1,195.17,,195.17,45.0,5.0
ORD103682,25/04/2023,Beauty,Lipstick,West,In-Store,Net Banking,8 ,122.94,,983.52,21.0,4.0
